,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC
19377,Boston,42.338974,-71.03772,20.612577,0,POINT (-71.03771999999999 42.338974),54198,Industrial
3341,Boston,42.299324,-71.057991,22.979067,0,POINT (-71.057991 42.299324),55699,Industrial
24439,Boston,42.346775,-71.045982,13.983399,0,POINT (-71.045982 42.346775),54201,Industrial
15938,Boston,42.33345,-71.093826,20.009468,0,POINT (-71.09382600000001 42.33345),55060,Industrial
21940,Boston,42.343201,-71.03828399999998,16.514992000000003,0,POINT (-71.03828399999998 42.343201),54195,Industrial
52622,Boston,42.389351,-71.015022,15.559747,0,POINT (-71.015022 42.389351),55454,Industrial
52890,Boston,42.389675,-71.071495,15.831851,0,POINT (-71.071495 42.389675),54848,Industrial
90680,Boston,42.249737,-71.12957800000002,16.640575,0,POINT (-71.12957800000002 42.249737),54408,Industrial
24447,Boston,42.346775,-71.050484,22.580418,0,POINT (-71.050484 42.346775),55424,Industrial
125688,Boston,42.306129,-71.107529,19.807039000000003,0,POINT (-71.107529 42.306129),55787,Industrial
49677,Boston,42.384476,-71.048233,12.498654,0,POINT (-71.048233 42.384476),54857,Industrial
30373,Boston,42.355225,-71.14505,16.290995000000002,0,POINT (-71.14505 42.355225),55323,Industrial
26599,Boston,42.349697,-71.039787,18.629168,0,POINT (-71.039787 42.349697),54434,Industrial
31689,Boston,42.357498,-71.143364,15.241521,0,POINT (-71.14336400000001 42.357498),55323,Industrial
118646,Boston,42.288525,-71.078285,24.191597,0,POINT (-71.07828499999999 42.288525),54227,Industrial
47829,Boston,42.381874,-71.061363,17.022207,0,POINT (-71.061363 42.381874),54857,Industrial
15738,Boston,42.333122,-71.094391,20.547344,0,POINT (-71.094391 42.333122),55060,Industrial
3554,Boston,42.300301,-71.058548,18.960781,0,POINT (-71.058548 42.300301),55699,Industrial
86960,Boston,42.244537,-71.129951,14.991585999999998,0,POINT (-71.12995100000001 42.244537),54402,Industrial
31688,Boston,42.357498,-71.14299,16.215546,0,POINT (-71.14299 42.357498),55323,Industrial
22151,Boston,42.343525,-71.02346,16.480610000000002,0,POINT (-71.02346 42.343525),54434,Industrial
26595,Boston,42.349697,-71.030777,14.876987,0,POINT (-71.030777 42.349697),54434,Industrial
24440,Boston,42.346775,-71.04673000000003,17.389179000000002,0,POINT (-71.04673000000003 42.346775),54201,Industrial
14759,Boston,42.331497,-71.076942,17.646439,0,POINT (-71.076942 42.331497),54519,Industrial
15716,Boston,42.333122,-71.079758,21.675938,0,POINT (-71.079758 42.333122),54519,Industrial
5339,Boston,42.308323,-71.107956,16.036388,0,POINT (-71.107956 42.308323),55787,Industrial
25156,Boston,42.347748,-71.039413,22.919573,0,POINT (-71.039413 42.347748),55417,Industrial
22148,Boston,42.343525,-71.021957,15.557167000000002,0,POINT (-71.021957 42.343525),54434,Industrial
9288,Boston,42.318501,-71.102455,10.73607,0,POINT (-71.10245500000001 42.318501),55773,Industrial
15692,Boston,42.333122,-71.063614,14.397213,0,POINT (-71.063614 42.333122),55419,Industrial
30695,Boston,42.355873,-71.131165,21.700788,0,POINT (-71.131165 42.355873),55287,Industrial
3483,Boston,42.299973,-71.057236,23.507473,0,POINT (-71.057236 42.299973),55699,Industrial
50050,Boston,42.385124,-71.038849,17.313843,0,POINT (-71.038849 42.385124),55502,Industrial
44883,Boston,42.377975,-71.072998,20.911888,0,POINT (-71.072998 42.377975),54825,Industrial
104152,Boston,42.267288,-71.121696,16.378191,0,POINT (-71.121696 42.267288),54337,Industrial
32313,Boston,42.358475,-71.137924,12.227756,0,POINT (-71.137924 42.358475),55332,Industrial
42089,Boston,42.374073,-71.071877,17.90415,0,POINT (-71.071877 42.374073),54818,Industrial
9545,Boston,42.319149,-71.099457,15.444543,0,POINT (-71.099457 42.319149),54245,Industrial
46829,Boston,42.380573,-71.072998,23.329674,0,POINT (-71.072998 42.380573),54825,Industrial
12743,Boston,42.327599,-71.069061,24.403196,0,POINT (-71.069061 42.327599),54519,Industrial
18761,Boston,42.337997,-71.064178,18.945812,0,POINT (-71.064178 42.337997),55419,Industrial
22623,Boston,42.344173,-71.03546899999998,12.456307,0,POINT (-71.03546899999998 42.344173),55417,Industrial
6198,Boston,42.311024,-71.105652,20.259134,0,POINT (-71.10565200000001 42.311024),55787,Industrial
28266,Boston,42.351974,-71.029839,11.771182,0,POINT (-71.029839 42.351974),54434,Industrial
6021,Boston,42.310375,-71.078629,21.219191,0,POINT (-71.07862900000001 42.310375),55520,Industrial
24445,Boston,42.346775,-71.049355,22.882401,0,POINT (-71.04935500000001 42.346775),55424,Industrial
86752,Boston,42.244213,-71.129387,16.700218,0,POINT (-71.12938699999999 42.244213),54402,Industrial
25621,Boston,42.3484,-71.033035,10.582856,0,POINT (-71.033035 42.3484),54434,Industrial
11666,Boston,42.325001,-71.070183,16.494633,0,POINT (-71.070183 42.325001),54519,Industrial
21527,Boston,42.342548,-71.043915,17.789326000000006,0,POINT (-71.043915 42.342548),54199,Industrial
