,city,latitude,longitude,q-score,safety,Coordinates,OBJECTID,SUBDISTRIC,index_outof_20000
1316,Boston,42.312453999999995,-71.117203,26.595619,1,POINT (-71.117203 42.312454),55826,Residential,1316
14491,Boston,42.33865,-71.04278599999998,16.951683,0,POINT (-71.04278599999998 42.33865),54195,Industrial,14491
17941,Boston,42.346123,-71.084259,22.903451999999998,0,POINT (-71.084259 42.346123),55138,Mixed Use,17941
8163,Boston,42.241611,-71.136894,23.37709,0,POINT (-71.136894 42.241611),54396,Residential,8163
1449,Boston,42.327599,-71.104713,28.53528,1,POINT (-71.104713 42.327599),55023,Residential,1449
6888,Boston,42.3237,-71.089325,21.186974,0,POINT (-71.089325 42.3237),54740,Residential,6888
4663,Boston,42.315899,-71.067932,28.405146000000002,1,POINT (-71.067932 42.315899),55662,Residential,4663
11622,Boston,42.316547,-71.105087,27.620787,1,POINT (-71.105087 42.316547),55774,Open Space,11622
8597,Boston,42.285522,-71.076645,24.77497300000001,0,POINT (-71.076645 42.285522),55618,Residential,8597
19162,Boston,42.286465,-71.15265699999998,21.143913,0,POINT (-71.15265699999998 42.286465),54447,Business,19162
15988,Boston,42.392272999999996,-71.069618,16.924339,0,POINT (-71.06961800000001 42.392273),54848,Industrial,15988
7102,Boston,42.292823999999996,-71.072998,24.095772,0,POINT (-71.072998 42.292824),55564,Residential,7102
8875,Boston,42.352623,-71.150681,24.064001,0,POINT (-71.15068100000001 42.352623),55379,Residential,8875
17523,Boston,42.341576,-71.062866,14.023789,0,POINT (-71.062866 42.341576),54203,Miscellaneous,17523
5475,Boston,42.282238,-71.13295699999998,24.255093,0,POINT (-71.13295699999998 42.282238),54250,Residential,5475
2650,Boston,42.26664,-71.099556,27.223724,1,POINT (-71.09955600000001 42.26664),54665,Residential,2650
17427,Boston,42.379272,-71.021957,20.923969,0,POINT (-71.021957 42.379272),55435,Miscellaneous,17427
14060,Boston,42.342548,-71.060806,17.895485,0,POINT (-71.060806 42.342548),55419,Industrial,14060
8182,Boston,42.353924,-71.073753,19.906847,0,POINT (-71.073753 42.353924),55192,Residential,8182
4344,Boston,42.344173,-71.149559,26.975609000000002,1,POINT (-71.149559 42.344173),55386,Residential,4344
13439,Boston,42.320774,-71.05611400000002,19.054598000000002,0,POINT (-71.05611400000002 42.320774),54685,Open Space,13439
16022,Boston,42.378948,-71.071312,20.983931,0,POINT (-71.07131200000001 42.378948),54825,Industrial,16022
5780,Boston,42.349049,-71.09270500000002,20.288748000000002,0,POINT (-71.09270500000002 42.349049),55200,Residential,5780
9244,Boston,42.26339,-71.14984100000002,21.640779000000002,0,POINT (-71.14984100000002 42.26339),54438,Residential,9244
131,Boston,42.277039,-71.12844799999998,26.336514,1,POINT (-71.12844799999998 42.277039),54308,Residential,131
7844,Boston,42.392596999999995,-71.007889,19.189442,0,POINT (-71.00788900000001 42.392597),55457,Residential,7844
1059,Boston,42.28321500000001,-71.145149,32.931999,1,POINT (-71.145149 42.28321500000001),54299,Residential,1059
8215,Boston,42.277687,-71.114944,23.241257,0,POINT (-71.11494399999999 42.277687),54326,Residential,8215
5029,Boston,42.357822,-71.127037,24.802959,0,POINT (-71.127037 42.357822),55348,Residential,5029
16703,Boston,42.335075,-71.089508,31.180927,1,POINT (-71.089508 42.335075),54523,Mixed Use,16703
2974,Boston,42.289085,-71.040092,26.317085,1,POINT (-71.040092 42.289085),55740,Residential,2974
14285,Boston,42.338863,-71.018539,18.5921,0,POINT (-71.018539 42.338863),54434,Industrial,14285
11154,Boston,42.352947,-71.11409,28.939390000000003,1,POINT (-71.11409 42.352947),55391,Open Space,11154
7510,Boston,42.377323,-71.069244,21.425032,0,POINT (-71.069244 42.377323),54820,Residential,7510
4127,Boston,42.293289,-71.115318,29.489803000000002,1,POINT (-71.115318 42.293289),54238,Residential,4127
6597,Boston,42.273136,-71.07103000000002,20.579829999999998,0,POINT (-71.07103000000002 42.273136),55632,Residential,6597
17305,Boston,42.351321999999996,-71.05836500000002,25.618093,1,POINT (-71.05836500000002 42.351322),54826,Mixed Use,17305
18523,Boston,42.286789,-71.108559,32.548862,1,POINT (-71.108559 42.286789),54291,Business,18523
19278,Boston,42.307125,-71.053864,15.067435999999999,0,POINT (-71.053864 42.307125),54221,Business,19278
14473,Boston,42.355872999999995,-71.133415,18.648687,0,POINT (-71.133415 42.355873),55309,Industrial,14473
2962,Boston,42.280613,-71.148155,25.181732,1,POINT (-71.148155 42.280613),54485,Residential,2962
11814,Boston,42.386749,-71.07206,21.65856,0,POINT (-71.07205999999999 42.386749),54847,Open Space,11814
13738,Boston,42.31004,-71.106972,25.98925,1,POINT (-71.106972 42.31004),55787,Industrial,13738
12788,Boston,42.367249,-71.068687,17.485884,0,POINT (-71.068687 42.367249),55109,Open Space,12788
17378,Boston,42.364323,-71.061745,28.892376000000002,1,POINT (-71.061745 42.364323),54871,Mixed Use,17378
48,Boston,42.310375,-71.102272,25.115007000000002,1,POINT (-71.102272 42.310375),55791,Residential,48
18929,Boston,42.292159999999996,-71.04594399999998,25.216434,1,POINT (-71.04594399999998 42.29216),55667,Business,18929
13399,Boston,42.324348,-71.051796,21.738066,0,POINT (-71.051796 42.324348),54437,Open Space,13399
16756,Boston,42.364975,-71.059113,25.431427,1,POINT (-71.059113 42.364975),54948,Mixed Use,16756
17185,Boston,42.26664,-71.15434300000003,28.018172999999997,1,POINT (-71.15434300000003 42.26664),54500,Miscellaneous,17185
16694,Boston,42.358799,-71.064178,28.136913,1,POINT (-71.064178 42.358799),55097,Mixed Use,16694
4685,Boston,42.337025,-71.111275,26.151072,1,POINT (-71.11127500000001 42.337025),55201,Residential,4685
4680,Boston,42.336048,-71.034912,33.998978,1,POINT (-71.03491200000001 42.336048),54595,Residential,4680
15544,Boston,42.336048,-71.064178,23.387777,0,POINT (-71.064178 42.336048),55419,Industrial,15544
4857,Boston,42.32695,-71.082565,28.654003000000003,1,POINT (-71.082565 42.32695),55544,Residential,4857
7218,Boston,42.35165,-71.105087,22.636276000000002,0,POINT (-71.105087 42.35165),55200,Residential,7218
18558,Boston,42.3601,-71.070938,29.623096000000004,1,POINT (-71.070938 42.3601),55196,Business,18558
11468,Boston,42.357498,-71.137733,25.981507999999998,1,POINT (-71.137733 42.357498),55396,Open Space,11468
18365,Boston,42.375374,-71.030968,20.109001,0,POINT (-71.030968 42.375374),55437,Miscellaneous,18365
3626,Boston,42.334099,-71.034157,30.035711,1,POINT (-71.03415699999999 42.334099),54595,Residential,3626
11512,Boston,42.294261999999996,-71.123756,25.173439000000002,1,POINT (-71.123756 42.294262),55842,Open Space,11512
447,Boston,42.283863000000004,-71.097862,29.529384999999998,1,POINT (-71.09786200000001 42.283863),54645,Residential,447
16717,Boston,42.3484,-71.076942,29.95004500000001,1,POINT (-71.076942 42.3484),55138,Mixed Use,16717
308,Boston,42.310047,-71.084824,26.435402000000003,1,POINT (-71.084824 42.310047),55535,Residential,308
8911,Boston,42.286789,-71.086044,24.178176999999998,0,POINT (-71.086044 42.286789),54674,Residential,8911
17513,Boston,42.348724,-71.059113,23.899191000000002,0,POINT (-71.059113 42.348724),54864,Mixed Use,17513
11058,Boston,42.325649,-71.109215,29.312963,1,POINT (-71.10921500000001 42.325649),55762,Open Space,11058
17386,Boston,42.299789000000004,-71.170105,31.880097999999997,1,POINT (-71.17010500000001 42.299789),54443,Miscellaneous,17386
4528,Boston,42.313625,-71.062492,26.040497,1,POINT (-71.06249200000001 42.313625),55604,Residential,4528
5200,Boston,42.274761,-71.079849,24.056622,0,POINT (-71.079849 42.274761),54657,Residential,5200
18019,Boston,42.369521999999996,-71.019707,16.966482,0,POINT (-71.019707 42.369522),55435,Miscellaneous,18019
8752,Boston,42.319798,-71.0867,21.677599,0,POINT (-71.08669999999999 42.319798),55551,Residential,8752
14537,Boston,42.312325,-71.10526999999998,21.18211,0,POINT (-71.10526999999998 42.312325),55787,Industrial,14537
1446,Boston,42.314598,-71.055176,35.39223900000001,1,POINT (-71.055176 42.314598),55685,Residential,1446
17678,Boston,42.375374,-71.025337,18.769257,0,POINT (-71.02533699999999 42.375374),55435,Miscellaneous,17678
11846,Boston,42.28785300000001,-71.043961,21.636745,0,POINT (-71.043961 42.28785300000001),55701,Open Space,11846
6818,Boston,42.308239,-71.128822,23.575819,0,POINT (-71.128822 42.308239),54244,Residential,6818
4159,Boston,42.284512,-71.120384,27.14916,1,POINT (-71.120384 42.284512),54250,Residential,4159
11070,Boston,42.304192,-71.096085,26.405163,1,POINT (-71.096085 42.304192),54676,Open Space,11070
1974,Boston,42.31251500000001,-71.116043,29.10304600000001,1,POINT (-71.116043 42.31251500000001),55826,Residential,1974
9695,Boston,42.326298,-71.05216999999998,19.855892,0,POINT (-71.05216999999998 42.326298),54630,Residential,9695
13116,Boston,42.282272,-71.044464,16.210266,0,POINT (-71.044464 42.282272),54216,Open Space,13116
13917,Boston,42.345473999999996,-71.05160500000002,25.465273,1,POINT (-71.05160500000002 42.345474),55424,Industrial,13917
13151,Boston,42.341576,-71.06399499999998,20.666432999999998,0,POINT (-71.06399499999998 42.341576),54934,Open Space,13151
6010,Boston,42.352299,-71.083321,23.757956,0,POINT (-71.083321 42.352299),55192,Residential,6010
12953,Boston,42.302710999999995,-71.117752,20.099709,0,POINT (-71.117752 42.302711),55842,Open Space,12953
12385,Boston,42.324024,-71.05160500000002,20.527458,0,POINT (-71.05160500000002 42.324024),54437,Open Space,12385
16000,Boston,42.340923,-71.057236,19.295804999999998,0,POINT (-71.057236 42.340923),55419,Industrial,16000
4874,Boston,42.293613,-71.12113199999997,27.475433000000002,1,POINT (-71.12113199999997 42.293613),54265,Residential,4874
14196,Boston,42.332798,-71.07769,21.791822,0,POINT (-71.07769 42.332798),54519,Industrial,14196
10865,Boston,42.270863,-71.127136,32.390953,1,POINT (-71.12713599999999 42.270863),54362,Open Space,10865
1942,Boston,42.269890000000004,-71.101433,28.516212,1,POINT (-71.101433 42.26989),54665,Residential,1942
3877,Boston,42.322075,-71.092888,25.731998,1,POINT (-71.092888 42.322075),54740,Residential,3877
3902,Boston,42.307449,-71.060806,27.2351,1,POINT (-71.060806 42.307449),55664,Residential,3902
17333,Boston,42.352299,-71.166634,26.07082,1,POINT (-71.166634 42.352299),55280,Miscellaneous,17333
9422,Boston,42.3419,-71.07206,22.025202,0,POINT (-71.07205999999999 42.3419),54901,Residential,9422
11158,Boston,42.24844,-71.13333100000001,26.613453000000003,1,POINT (-71.13333100000001 42.24844),54384,Open Space,11158
2669,Boston,42.273136,-71.108559,25.964565,1,POINT (-71.108559 42.273136),54331,Residential,2669
18075,Boston,42.355872999999995,-71.119156,15.733557000000001,0,POINT (-71.119156 42.355873),55395,Mixed Use,18075
14368,Boston,42.379925,-71.05160500000002,23.316648,0,POINT (-71.05160500000002 42.379925),54857,Industrial,14368
16775,Boston,42.27541400000001,-71.074974,31.464547999999997,1,POINT (-71.074974 42.27541400000001),55659,Miscellaneous,16775
13555,Boston,42.352623,-71.048233,28.350966999999997,1,POINT (-71.048233 42.352623),55424,Industrial,13555
17980,Boston,42.393898,-71.009392,24.007372,0,POINT (-71.00939200000001 42.393898),55455,Mixed Use,17980
18137,Boston,42.33345,-71.066429,15.902795000000001,0,POINT (-71.066429 42.33345),55512,Mixed Use,18137
7006,Boston,42.287449,-71.040657,19.441771,0,POINT (-71.040657 42.287449),55721,Residential,7006
12805,Boston,42.327273999999996,-71.057991,20.348654,0,POINT (-71.057991 42.327274),54679,Open Space,12805
2183,Boston,42.359446999999996,-71.143364,27.725004,1,POINT (-71.14336400000001 42.359447),55339,Residential,2183
8043,Boston,42.258514,-71.158661,24.297607,0,POINT (-71.158661 42.258514),54439,Residential,8043
15422,Boston,42.306061,-71.109818,22.902807,0,POINT (-71.109818 42.306061),55787,Industrial,15422
420,Boston,42.288273,-71.067368,30.154638000000002,1,POINT (-71.067368 42.288273),55626,Residential,420
8371,Boston,42.341576,-71.054611,23.720011,0,POINT (-71.05461099999999 42.341576),54631,Residential,8371
7014,Boston,42.310047,-71.10395799999998,20.725393,0,POINT (-71.10395799999998 42.310047),55791,Residential,7014
16564,Boston,42.334251,-71.163719,27.14159,1,POINT (-71.163719 42.334251),55358,Miscellaneous,16564
12197,Boston,42.289062,-71.10537,21.072565,0,POINT (-71.10536999999999 42.289062),54668,Open Space,12197
11565,Boston,42.360424,-71.05160500000002,30.212505,1,POINT (-71.05160500000002 42.360424),54834,Open Space,11565
14189,Boston,42.312649,-71.100578,19.701906,0,POINT (-71.100578 42.312649),55797,Industrial,14189
13531,Boston,42.357498,-71.160248,19.969837,0,POINT (-71.160248 42.357498),55396,Open Space,13531
15685,Boston,42.386101000000004,-71.075813,21.334492,0,POINT (-71.075813 42.386101),54848,Industrial,15685
6672,Boston,42.28159,-71.13520799999998,23.256943,0,POINT (-71.13520799999998 42.28159),54250,Residential,6672
2530,Boston,42.353924,-71.16194200000002,29.906258,1,POINT (-71.16194200000002 42.353924),55328,Residential,2530
6043,Boston,42.384147999999996,-71.01802099999998,21.881329,0,POINT (-71.01802099999998 42.384148),55447,Residential,6043
16884,Boston,42.39325,-71.00676,34.756351,1,POINT (-71.00676 42.39325),55455,Mixed Use,16884
2758,Boston,42.379925,-71.065872,30.426503999999998,1,POINT (-71.065872 42.379925),54779,Residential,2758
11076,Boston,42.368874,-71.05948599999998,28.428869,1,POINT (-71.05948599999998 42.368874),54836,Open Space,11076
10548,Boston,42.335358,-71.153145,27.211512,1,POINT (-71.15314499999999 42.335358),55239,Open Space,10548
5403,Boston,42.274113,-71.141396,24.656137,0,POINT (-71.141396 42.274113),54495,Residential,5403
7824,Boston,42.309399,-71.064178,21.022581,0,POINT (-71.064178 42.309399),55664,Residential,7824
1909,Boston,42.28353900000001,-71.11869,31.512232,1,POINT (-71.11869 42.28353900000001),54250,Residential,1909
14898,Boston,42.332474,-71.05348199999997,17.705676999999994,0,POINT (-71.05348199999997 42.332474),55408,Industrial,14898
9367,Boston,42.309219,-71.12150600000002,22.231582999999997,0,POINT (-71.12150600000002 42.309219),54244,Residential,9367
14789,Boston,42.35815,-71.137733,15.277982000000002,0,POINT (-71.137733 42.35815),55332,Industrial,14789
14573,Boston,42.324348,-71.065308,19.467392,0,POINT (-71.065308 42.324348),55612,Industrial,14573
15569,Boston,42.344173,-71.057991,23.565821,0,POINT (-71.057991 42.344173),55422,Industrial,15569
14663,Boston,42.380897999999995,-71.051048,18.052929000000002,0,POINT (-71.05104799999999 42.380898),54857,Industrial,14663
4545,Boston,42.286976,-71.052734,25.313734,1,POINT (-71.052734 42.286976),55691,Residential,4545
7800,Boston,42.32045,-71.065308,19.53726,0,POINT (-71.065308 42.32045),55570,Residential,7800
13887,Boston,42.350349,-71.050667,25.051424,1,POINT (-71.050667 42.350349),55424,Industrial,13887
3876,Boston,42.290222,-71.049355,29.430164,1,POINT (-71.04935500000001 42.290222),55721,Residential,3876
6566,Boston,42.312649,-71.093826,20.326349,0,POINT (-71.09382600000001 42.312649),54752,Residential,6566
3531,Boston,42.284962,-71.046539,29.592957000000002,1,POINT (-71.046539 42.284962),55747,Residential,3531
3154,Boston,42.345797999999995,-71.105087,29.251345,1,POINT (-71.105087 42.345798),54979,Residential,3154
891,Boston,42.287440999999994,-71.084541,29.290276000000002,1,POINT (-71.084541 42.287441),54673,Residential,891
5094,Boston,42.301272999999995,-71.079376,24.730822,0,POINT (-71.079376 42.301273),54675,Residential,5094
13781,Boston,42.321422999999996,-71.06624599999998,26.022079,1,POINT (-71.06624599999998 42.321423),55612,Industrial,13781
13480,Boston,42.298813,-71.114754,23.568678,0,POINT (-71.114754 42.298813),54759,Open Space,13480
3350,Boston,42.332798,-71.051796,28.924202,1,POINT (-71.051796 42.332798),54595,Residential,3350
16565,Boston,42.329223999999996,-71.082008,26.742604999999998,1,POINT (-71.082008 42.329224),54528,Mixed Use,16565
12849,Boston,42.278011,-71.17517099999998,21.036997,0,POINT (-71.17517099999998 42.278011),54457,Open Space,12849
12086,Boston,42.361073,-71.074127,20.482641,0,POINT (-71.074127 42.361073),55203,Open Space,12086
16185,Boston,42.307774,-71.074127,11.770139,0,POINT (-71.074127 42.307774),55520,Industrial,16185
9062,Boston,42.262737,-71.15434300000003,22.560637,0,POINT (-71.15434300000003 42.262737),54502,Residential,9062
13845,Boston,42.347099,-71.050667,25.855439999999998,1,POINT (-71.050667 42.347099),55424,Industrial,13845
9541,Boston,42.286137,-71.124321,24.866329,0,POINT (-71.12432099999999 42.286137),54250,Residential,9541
2277,Boston,42.262413,-71.151909,29.816216999999998,1,POINT (-71.151909 42.262413),54438,Residential,2277
14828,Boston,42.350674,-71.047859,24.01166700000001,0,POINT (-71.047859 42.350674),55424,Industrial,14828
9702,Boston,42.294261999999996,-71.145905,23.733292000000002,0,POINT (-71.145905 42.294262),54488,Residential,9702
4544,Boston,42.294914,-71.155281,31.588009000000003,1,POINT (-71.155281 42.294914),54446,Residential,4544
5874,Boston,42.380573,-71.030968,20.487547,0,POINT (-71.030968 42.380573),55499,Residential,5874
14961,Boston,42.337348999999996,-71.056679,18.554506,0,POINT (-71.056679 42.337349),55405,Industrial,14961
5329,Boston,42.382523,-71.01745600000002,23.606420999999997,0,POINT (-71.01745600000002 42.382523),55443,Residential,5329
2583,Boston,42.299461,-71.120384,29.051682,1,POINT (-71.120384 42.299461),54231,Residential,2583
6801,Boston,42.331173,-71.049355,20.36743,0,POINT (-71.04935500000001 42.331173),54629,Residential,6801
4251,Boston,42.353924,-71.14805600000003,26.322575,1,POINT (-71.14805600000003 42.353924),55379,Residential,4251
10744,Boston,42.380249,-71.05555,30.061317,1,POINT (-71.05555 42.380249),54852,Open Space,10744
10555,Boston,42.328251,-71.102837,30.85903900000001,1,POINT (-71.10283699999999 42.328251),55069,Open Space,10555
18652,Boston,42.285488,-71.11869,26.838764,1,POINT (-71.11869 42.285488),54288,Business,18652
11171,Boston,42.277039,-71.143089,28.247729999999997,1,POINT (-71.143089 42.277039),54726,Open Space,11171
